id,team_name,round,match_date,year,home_away,opponent,team_quarter_scores,team_score,opponent_quarter_scores,opponent_score,result,margin,venue,crowd,team_goals_kicked,team_behinds,opponent_goals_kicked,opponent_behinds,team_win_flag,team_margin,win_rate_last_3,avg_score_for_last_3,avg_score_against_last_3,win_rate_last_5,avg_score_for_last_5,avg_score_against_last_5,win_rate_last_10,avg_score_for_last_10,avg_score_against_last_10,win_streak_before_match,days_rest,pair_key,pair_first_team,pair_win,pair_margin,h2h_win_rate_before,h2h_avg_margin_before,match_points,prior_points,prior_score_for,prior_score_against,prior_percentage,ladder_position_before,feature_version
10727,Carlton Blues,6,1983-04-30,1983,H,Geelong Cats,2.3 6.5 10.10 12.13,85,4.1 6.5 9.7 14.11,95,L,-10,Princes Park,25480.0,12,13,14,11,0.0,-10,0.6666666666666666,87.0,100.66666666666667,0.6,95.8,95.4,0.6,95.8,95.4,0,7.0,Carlton Blues|Geelong Cats,Carlton Blues,0.0,-10,,,0,12,479,477,100.41928721174004,5.0,v1.0
11125,Collingwood Magpies,6,1983-04-30,1983,H,North Melbourne Kangaroos,2.4 9.9 11.11 19.16,130,2.10 8.12 13.17 15.18,108,W,22,Victoria Park,28315.0,19,16,15,18,1.0,22,0.0,92.33333333333333,111.0,0.2,101.6,111.8,0.2,101.6,111.8,0,7.0,Collingwood Magpies|North Melbourne Kangaroos,Collingwood Magpies,1.0,22,,,4,4,508,559,90.87656529516994,10.0,v1.0
11509,Essendon Bombers,6,1983-04-30,1983,H,Western Bulldogs,3.6 11.14 17.16 27.19,181,3.2 3.3 5.5 7.7,49,W,132,Windy Hill,26387.0,27,19,7,7,1.0,132,0.6666666666666666,108.33333333333333,112.33333333333333,0.6,113.2,103.6,0.6,113.2,103.6,2,5.0,Essendon Bombers|Western Bulldogs,Essendon Bombers,1.0,132,,,4,12,566,518,109.26640926640927,5.0,v1.0
11910,Fitzroy Lions,6,1983-04-30,1983,A,St Kilda Saints,7.4 12.8 17.10 22.11,143,2.2 6.4 9.9 15.12,102,W,41,Moorabbin Oval,16154.0,22,11,15,12,1.0,41,1.0,115.66666666666667,57.666666666666664,0.8,109.4,69.4,0.8,109.4,69.4,4,7.0,Fitzroy Lions|St Kilda Saints,Fitzroy Lions,1.0,41,,,4,16,547,347,157.63688760806917,1.0,v1.0
12332,Geelong Cats,6,1983-04-30,1983,A,Carlton Blues,4.1 6.5 9.7 14.11,95,2.3 6.5 10.10 12.13,85,W,10,Princes Park,25480.0,14,11,12,13,1.0,10,0.6666666666666666,98.0,82.0,0.8,100.2,83.4,0.8,100.2,83.4,0,5.0,Carlton Blues|Geelong Cats,Carlton Blues,1.0,-10,0.0,-10.0,4,16,501,417,120.14388489208633,1.0,v1.0
12725,Hawthorn Hawks,6,1983-04-30,1983,H,richmond tigers,1.4 5.7 8.11 12.16,88,2.5 7.8 9.15 15.16,106,L,-18,Waverley Park,33096.0,12,16,15,16,0.0,-18,0.6666666666666666,121.0,77.66666666666667,0.8,112.8,78.0,0.8,112.8,78.0,1,7.0,Hawthorn Hawks|richmond tigers,Hawthorn Hawks,0.0,-18,,,0,16,564,390,144.6153846153846,1.0,v1.0
13519,Melbourne Demons,6,1983-04-30,1983,H,Sydney Swans,3.6 6.10 11.17 18.18,126,2.7 5.13 8.17 12.21,93,W,33,Melbourne Cricket Ground,22590.0,18,18,12,21,1.0,33,0.3333333333333333,96.66666666666667,106.66666666666667,0.4,106.8,111.0,0.4,106.8,111.0,1,5.0,Melbourne Demons|Sydney Swans,Melbourne Demons,1.0,33,,,4,8,534,555,96.21621621621621,8.0,v1.0
13125,North Melbourne Kangaroos,6,1983-04-30,1983,A,Collingwood Magpies,2.10 8.12 13.17 15.18,108,2.4 9.9 11.11 19.16,130,L,-22,Victoria Park,28315.0,15,18,19,16,0.0,-22,0.6666666666666666,145.0,92.0,0.6,115.6,90.2,0.6,115.6,90.2,0,5.0,Collingwood Magpies|North Melbourne Kangaroos,Collingwood Magpies,0.0,22,1.0,22.0,0,12,578,451,128.15964523281596,5.0,v1.0
13977,Richmond Tigers,6,1983-04-30,1983,A,Hawthorn Hawks,2.5 7.8 9.15 15.16,106,1.4 5.7 8.11 12.16,88,W,18,Waverley Park,33096.0,15,16,12,16,1.0,18,0.0,87.66666666666667,112.33333333333333,0.0,87.8,118.4,0.0,87.8,118.4,0,5.0,Hawthorn Hawks|Richmond Tigers,Hawthorn Hawks,1.0,-18,,,4,0,439,592,74.1554054054054,11.0,v1.0
14352,St Kilda Saints,6,1983-04-30,1983,H,Fitzroy Lions,2.2 6.4 9.9 15.12,102,7.4 12.8 17.10 22.11,143,L,-41,Moorabbin Oval,16154.0,15,12,22,11,0.0,-41,0.0,86.0,140.33333333333334,0.0,83.0,130.4,0.0,83.0,130.4,0,6.0,Fitzroy Lions|St Kilda Saints,Fitzroy Lions,0.0,41,1.0,41.0,0,0,415,652,63.65030674846626,11.0,v1.0
14732,Sydney Swans,6,1983-04-30,1983,A,Melbourne Demons,2.7 5.13 8.17 12.21,93,3.6 6.10 11.17 18.18,126,L,-33,Melbourne Cricket Ground,22590.0,12,21,18,18,0.0,-33,0.3333333333333333,85.66666666666667,149.0,0.4,82.6,125.4,0.4,82.6,125.4,1,6.0,Melbourne Demons|Sydney Swans,Melbourne Demons,0.0,33,1.0,33.0,0,8,413,627,65.86921850079744,8.0,v1.0
15425,W. Bulldogs,6,1983-04-30,1983,A,Essendon Bombers,3.2 3.3 5.5 7.7,49,3.6 11.14 17.16 27.19,181,L,-132,Windy Hill,26387.0,7,7,27,19,0.0,-132,1.0,115.0,96.66666666666667,0.8,103.8,95.6,0.8,103.8,95.6,4,5.0,Essendon Bombers|W. Bulldogs,Essendon Bombers,0.0,132,,,0,16,519,478,108.57740585774059,1.0,v1.0
11126,Collingwood Magpies,7,1983-05-07,1983,A,Western Bulldogs,5.3 8.3 13.4 14.4,88,3.2 4.7 7.10 11.16,82,W,6,Western Oval,31479.0,14,4,11,16,1.0,6,0.3333333333333333,106.66666666666667,114.66666666666667,0.2,100.6,108.4,0.3333333333333333,106.33333333333333,111.16666666666667,1,7.0,Collingwood Magpies|Western Bulldogs,Collingwood Magpies,1.0,6,,,4,8,638,667,95.65217391304348,8.0,v1.0
11510,Essendon Bombers,7,1983-05-07,1983,A,Richmond Tigers,7.3 11.5 16.6 21.11,137,4.4 9.7 12.12 16.16,112,W,25,Melbourne Cricket Ground,49707.0,21,11,16,16,1.0,25,1.0,150.0,96.33333333333333,0.8,127.4,91.2,0.6666666666666666,124.5,94.5,3,7.0,Essendon Bombers|Richmond Tigers,Essendon Bombers,1.0,25,,,4,16,747,567,131.74603174603175,3.0,v1.0
11911,Fitzroy Lions,7,1983-05-07,1983,H,geelong cats,3.3 5.3 9.8 11.10,76,1.1 4.4 7.8 9.13,67,W,9,Junction Oval,18770.0,11,10,9,13,1.0,9,1.0,131.0,73.0,1.0,115.6,63.6,0.8333333333333334,115.0,74.83333333333333,5,7.0,Fitzroy Lions|geelong cats,Fitzroy Lions,1.0,9,,,4,20,690,449,153.67483296213808,1.0,v1.0
12333,Geelong Cats,7,1983-05-07,1983,A,Fitzroy Lions,1.1 4.4 7.8 9.13,67,3.3 5.3 9.8 11.10,76,L,-9,Junction Oval,18770.0,9,13,11,10,0.0,-9,0.6666666666666666,98.33333333333333,95.0,0.8,98.0,85.4,0.8333333333333334,99.33333333333333,83.66666666666667,1,7.0,Fitzroy Lions|Geelong Cats,Fitzroy Lions,0.0,9,,,0,20,596,502,118.72509960159363,1.0,v1.0
12726,Hawthorn Hawks,7,1983-05-07,1983,H,North Melbourne Kangaroos,3.2 6.6 9.11 13.13,91,4.5 8.11 13.15 21.16,142,L,-51,Princes Park,13958.0,13,13,21,16,0.0,-51,0.3333333333333333,93.33333333333333,99.0,0.6,104.2,76.8,0.6666666666666666,108.66666666666667,82.66666666666667,0,7.0,Hawthorn Hawks|North Melbourne Kangaroos,Hawthorn Hawks,0.0,-51,,,0,16,652,496,131.4516129032258,3.0,v1.0
13520,Melbourne Demons,7,1983-05-07,1983,H,St Kilda Saints,5.2 8.4 12.9 16.12,108,3.1 8.3 9.5 11.9,75,W,33,Waverley Park,25192.0,16,12,11,9,1.0,33,0.6666666666666666,112.33333333333333,100.66666666666667,0.6,107.0,102.6,0.5,110.0,108.0,2,7.0,Melbourne Demons|St Kilda Saints,Melbourne Demons,1.0,33,,,4,12,660,648,101.85185185185185,6.0,v1.0
13126,North Melbourne Kangaroos,7,1983-05-07,1983,A,Hawthorn Hawks,4.5 8.11 13.15 21.16,142,3.2 6.6 9.11 13.13,91,W,51,Princes Park,13958.0,21,16,13,13,1.0,51,0.3333333333333333,119.33333333333333,120.33333333333333,0.4,117.2,98.8,0.5,114.33333333333333,96.83333333333333,0,7.0,Hawthorn Hawks|North Melbourne Kangaroos,Hawthorn Hawks,1.0,-51,0.0,-51.0,4,12,686,581,118.07228915662651,6.0,v1.0
13978,Richmond Tigers,7,1983-05-07,1983,H,Essendon Bombers,4.4 9.7 12.12 16.16,112,7.3 11.5 16.6 21.11,137,L,-25,Melbourne Cricket Ground,49707.0,16,16,21,11,0.0,-25,0.3333333333333333,107.66666666666667,110.33333333333333,0.2,93.8,108.8,0.16666666666666666,90.83333333333333,113.33333333333333,1,7.0,Essendon Bombers|Richmond Tigers,Essendon Bombers,0.0,25,1.0,25.0,0,4,545,680,80.1470588235294,9.0,v1.0
14353,St Kilda Saints,7,1983-05-07,1983,A,Melbourne Demons,3.1 8.3 9.5 11.9,75,5.2 8.4 12.9 16.12,108,L,-33,Waverley Park,25192.0,11,9,16,12,0.0,-33,0.0,106.0,131.0,0.0,86.0,139.0,0.0,86.16666666666667,132.5,0,7.0,Melbourne Demons|St Kilda Saints,Melbourne Demons,0.0,33,1.0,33.0,0,0,517,795,65.03144654088051,10.0,v1.0
15426,W. Bulldogs,7,1983-05-07,1983,H,Collingwood Magpies,3.2 4.7 7.10 11.16,82,5.3 8.3 13.4 14.4,88,L,-6,Western Oval,31479.0,11,16,14,4,0.0,-6,0.6666666666666666,94.33333333333333,130.66666666666666,0.8,98.6,110.6,0.6666666666666666,94.66666666666667,109.83333333333333,0,7.0,Collingwood Magpies|W. Bulldogs,Collingwood Magpies,0.0,6,,,0,16,568,659,86.19119878603945,3.0,v1.0
10728,Carlton Blues,7,1983-05-08,1983,A,Sydney Swans,1.3 14.7 15.12 22.17,149,7.4 10.6 15.6 18.10,118,W,31,Sydney Cricket Ground,15432.0,22,17,18,10,1.0,31,0.3333333333333333,83.0,103.33333333333333,0.4,85.6,99.2,0.5,94.0,95.33333333333333,0,8.0,Carlton Blues|Sydney Swans,Carlton Blues,1.0,31,,,4,12,564,572,98.6013986013986,1.0,v1.0
14733,Sydney Swans,7,1983-05-08,1983,H,Carlton Blues,7.4 10.6 15.6 18.10,118,1.3 14.7 15.12 22.17,149,L,-31,"Sydney Cricket Ground
",15432.0,18,10,22,17,0.0,-31,0.3333333333333333,101.66666666666667,129.33333333333334,0.2,79.0,128.6,0.3333333333333333,84.33333333333333,125.5,0,8.0,Carlton Blues|Sydney Swans,Carlton Blues,0.0,31,1.0,31.0,0,8,506,753,67.19787516600266,2.0,v1.0
10729,Carlton Blues,8,1983-05-14,1983,A,St Kilda Saints,6.1 11.6 15.8 22.13,145,5.4 5.6 9.13 12.17,89,W,56,Moorabbin Oval,19016.0,22,13,12,17,1.0,56,0.3333333333333333,99.66666666666667,112.66666666666667,0.6,99.0,103.0,0.5714285714285714,101.85714285714286,98.57142857142857,1,6.0,Carlton Blues|St Kilda Saints,Carlton Blues,1.0,56,,,4,16,713,690,103.33333333333333,4.0,v1.0
11127,Collingwood Magpies,8,1983-05-14,1983,H,Richmond Tigers,1.3 6.6 11.9 16.11,107,2.2 4.3 5.8 8.11,59,W,48,Waverley Park,58780.0,16,11,8,11,1.0,48,0.6666666666666666,97.0,95.0,0.4,99.0,104.6,0.42857142857142855,103.71428571428571,107.0,2,7.0,Collingwood Magpies|Richmond Tigers,Collingwood Magpies,1.0,48,,,4,12,726,749,96.92923898531375,9.0,v1.0
11511,Essendon Bombers,8,1983-05-14,1983,A,Hawthorn Hawks,2.3 6.3 11.8 14.11,95,5.5 9.10 15.13 20.17,137,L,-42,"Princes Park
",21835.0,14,11,20,17,0.0,-42,1.0,148.66666666666666,94.66666666666667,0.8,128.6,99.6,0.7142857142857143,126.28571428571429,97.0,4,7.0,Essendon Bombers|Hawthorn Hawks,Essendon Bombers,0.0,-42,,,0,20,884,679,130.19145802650957,2.0,v1.0
11912,Fitzroy Lions,8,1983-05-14,1983,A,Melbourne Demons,4.4 7.7 12.12 18.18,126,3.3 6.7 8.12 12.15,87,W,39,Melbourne Cricket Ground,33758.0,18,18,12,15,1.0,39,1.0,114.66666666666667,78.0,1.0,113.2,68.4,0.8571428571428571,109.42857142857143,73.71428571428571,6,7.0,Fitzroy Lions|Melbourne Demons,Fitzroy Lions,1.0,39,,,4,24,766,516,148.4496124031008,1.0,v1.0
12334,Geelong Cats,8,1983-05-14,1983,H,Sydney Swans,3.2 7.10 9.12 11.18,84,7.4 9.5 14.12 16.14,110,L,-26,GMHBA Stadium,17650.0,11,18,16,14,0.0,-26,0.3333333333333333,90.66666666666667,94.0,0.6,91.2,81.4,0.7142857142857143,94.71428571428571,82.57142857142857,0,7.0,Geelong Cats|Sydney Swans,Geelong Cats,0.0,-26,,,0,20,663,578,114.70588235294117,2.0,v1.0
12727,Hawthorn Hawks,8,1983-05-14,1983,H,Essendon Bombers,5.5 9.10 15.13 20.17,137,2.3 6.3 11.8 14.11,95,W,42,Princes Park,21835.0,20,17,14,11,1.0,42,0.3333333333333333,91.33333333333333,107.0,0.4,108.4,96.2,0.5714285714285714,106.14285714285714,91.14285714285714,0,7.0,Essendon Bombers|Hawthorn Hawks,Essendon Bombers,1.0,-42,0.0,-42.0,4,16,743,638,116.4576802507837,4.0,v1.0
13521,Melbourne Demons,8,1983-05-14,1983,H,Fitzroy Lions,3.3 6.7 8.12 12.15,87,4.4 7.7 12.12 18.18,126,L,-39,Melbourne Cricket Ground,33758.0,12,15,18,18,0.0,-39,1.0,118.33333333333333,92.66666666666667,0.6,104.8,97.6,0.5714285714285714,109.71428571428571,103.28571428571429,3,7.0,Fitzroy Lions|Melbourne Demons,Fitzroy Lions,0.0,39,1.0,39.0,0,16,768,723,106.2240663900415,4.0,v1.0
13127,North Melbourne Kangaroos,8,1983-05-14,1983,H,Western Bulldogs,5.2 11.8 23.13 29.15,189,2.2 5.5 7.7 11.8,74,W,115,Aegis Park,15556.0,29,15,11,8,1.0,115,0.3333333333333333,124.33333333333333,116.33333333333333,0.6,137.0,99.4,0.5714285714285714,118.28571428571429,96.0,1,7.0,North Melbourne Kangaroos|Western Bulldogs,North Melbourne Kangaroos,1.0,115,,,4,16,828,672,123.21428571428571,4.0,v1.0
13979,Richmond Tigers,8,1983-05-14,1983,A,Collingwood Magpies,2.2 4.3 5.8 8.11,59,1.3 6.6 11.9 16.11,107,L,-48,Waverley Park,58780.0,8,11,16,11,0.0,-48,0.3333333333333333,110.66666666666667,113.66666666666667,0.2,96.2,112.4,0.14285714285714285,93.85714285714286,116.71428571428571,0,7.0,Collingwood Magpies|Richmond Tigers,Collingwood Magpies,0.0,48,1.0,48.0,0,4,657,817,80.41615667074663,11.0,v1.0
14354,St Kilda Saints,8,1983-05-14,1983,H,Carlton Blues,5.4 5.6 9.13 12.17,89,6.1 11.6 15.8 22.13,145,L,-56,Moorabbin Oval,19016.0,12,17,22,13,0.0,-56,0.0,104.66666666666667,137.0,0.0,87.0,134.4,0.0,84.57142857142857,129.0,0,7.0,Carlton Blues|St Kilda Saints,Carlton Blues,0.0,56,1.0,56.0,0,0,592,903,65.55924695459579,12.0,v1.0
14734,Sydney Swans,8,1983-05-14,1983,A,Geelong Cats,7.4 9.5 14.12 16.14,110,3.2 7.10 9.12 11.18,84,W,26,GMHBA Stadium,17650.0,16,14,11,18,1.0,26,0.3333333333333333,123.66666666666667,137.33333333333334,0.2,93.6,144.4,0.2857142857142857,89.14285714285714,128.85714285714286,0,6.0,Geelong Cats|Sydney Swans,Geelong Cats,1.0,-26,0.0,-26.0,4,8,624,902,69.17960088691795,10.0,v1.0
15427,W. Bulldogs,8,1983-05-14,1983,A,North Melbourne Kangaroos,2.2 5.5 7.7 11.8,74,5.2 11.8 23.13 29.15,189,L,-115,Aegis Park,15556.0,11,8,29,15,0.0,-115,0.3333333333333333,82.33333333333333,127.66666666666667,0.6,95.2,111.8,0.5714285714285714,92.85714285714286,106.71428571428571,0,7.0,North Melbourne Kangaroos|W. Bulldogs,North Melbourne Kangaroos,0.0,115,,,0,16,650,747,87.01472556894244,4.0,v1.0
10730,Carlton Blues,9,1983-05-21,1983,H,Hawthorn Hawks,1.5 10.11 14.12 15.14,104,6.2 8.7 12.11 14.12,96,W,8,Princes Park,30660.0,15,14,14,12,1.0,8,0.6666666666666666,126.33333333333333,100.66666666666667,0.6,108.6,103.4,0.625,107.25,97.375,2,7.0,Carlton Blues|Hawthorn Hawks,Carlton Blues,1.0,8,,,4,20,858,779,110.14120667522465,2.0,v1.0
11512,Essendon Bombers,9,1983-05-21,1983,H,Melbourne Demons,2.2 11.4 20.9 22.17,149,5.3 9.4 12.9 17.13,115,W,34,Windy Hill,19955.0,22,17,17,13,1.0,34,0.6666666666666666,137.66666666666666,99.33333333333333,0.8,136.4,107.6,0.625,122.375,102.0,0,7.0,Essendon Bombers|Melbourne Demons,Essendon Bombers,1.0,34,,,4,20,979,816,119.97549019607843,2.0,v1.0
11913,Fitzroy Lions,9,1983-05-21,1983,H,Western Bulldogs,2.5 5.11 9.16 13.21,99,6.3 10.4 15.9 22.13,145,L,-46,Waverley Park,22336.0,13,21,22,13,0.0,-46,1.0,115.0,85.33333333333333,1.0,119.0,74.6,0.875,111.5,75.375,7,7.0,Fitzroy Lions|Western Bulldogs,Fitzroy Lions,0.0,-46,,,0,28,892,603,147.92703150912106,1.0,v1.0
12335,Geelong Cats,9,1983-05-21,1983,H,North Melbourne Kangaroos,4.2 8.4 10.9 12.12,84,7.0 13.4 17.8 18.16,124,L,-40,GMHBA Stadium,21802.0,12,12,18,16,0.0,-40,0.3333333333333333,82.0,90.33333333333333,0.4,89.2,94.2,0.625,93.375,86.0,0,7.0,Geelong Cats|North Melbourne Kangaroos,Geelong Cats,0.0,-40,,,0,20,747,688,108.57558139534883,2.0,v1.0
12728,Hawthorn Hawks,9,1983-05-21,1983,A,Carlton Blues,6.2 8.7 12.11 14.12,96,1.5 10.11 14.12 15.14,104,L,-8,Princes Park,30660.0,14,12,15,14,0.0,-8,0.3333333333333333,105.33333333333333,114.33333333333333,0.4,101.6,106.8,0.625,110.0,91.625,1,7.0,Carlton Blues|Hawthorn Hawks,Carlton Blues,0.0,8,1.0,8.0,0,20,880,733,120.05457025920873,2.0,v1.0
13522,Melbourne Demons,9,1983-05-21,1983,A,Essendon Bombers,5.3 9.4 12.9 17.13,115,2.2 11.4 20.9 22.17,149,L,-34,Windy Hill,19955.0,17,13,22,17,0.0,-34,0.6666666666666666,107.0,98.0,0.6,106.4,100.6,0.5,106.875,106.125,0,7.0,Essendon Bombers|Melbourne Demons,Essendon Bombers,0.0,34,1.0,34.0,0,16,855,849,100.70671378091873,7.0,v1.0
13128,North Melbourne Kangaroos,9,1983-05-21,1983,A,Geelong Cats,7.0 13.4 17.8 18.16,124,4.2 8.4 10.9 12.12,84,W,40,GMHBA Stadium,21802.0,18,16,12,12,1.0,40,0.6666666666666666,146.33333333333334,98.33333333333333,0.6,137.8,105.2,0.625,127.125,93.25,2,7.0,Geelong Cats|North Melbourne Kangaroos,Geelong Cats,1.0,-40,0.0,-40.0,4,20,1017,746,136.32707774798928,2.0,v1.0
13980,Richmond Tigers,9,1983-05-21,1983,A,St Kilda Saints,4.5 5.9 10.13 13.15,93,4.1 6.5 8.12 16.12,108,L,-15,Moorabbin Oval,20686.0,13,15,16,12,0.0,-15,0.3333333333333333,92.33333333333333,110.66666666666667,0.2,98.8,115.0,0.125,89.5,115.5,0,7.0,Richmond Tigers|St Kilda Saints,Richmond Tigers,0.0,-15,,,0,4,716,924,77.4891774891775,9.0,v1.0
14355,St Kilda Saints,9,1983-05-21,1983,H,Richmond Tigers,4.1 6.5 8.12 16.12,108,4.5 5.9 10.13 13.15,93,W,15,Moorabbin Oval,20686.0,16,12,13,15,1.0,15,0.0,88.66666666666667,132.0,0.0,96.4,129.2,0.0,85.125,131.0,0,7.0,Richmond Tigers|St Kilda Saints,Richmond Tigers,1.0,-15,0.0,-15.0,4,0,681,1048,64.98091603053435,10.0,v1.0
15428,W. Bulldogs,9,1983-05-21,1983,A,Fitzroy Lions,6.3 10.4 15.9 22.13,145,2.5 5.11 9.16 13.21,99,W,46,Waverley Park,22336.0,22,13,13,21,1.0,46,0.0,68.33333333333333,152.66666666666666,0.4,87.8,133.8,0.5,90.5,117.0,0,7.0,Fitzroy Lions|W. Bulldogs,Fitzroy Lions,1.0,-46,,,4,16,724,936,77.35042735042735,7.0,v1.0
11128,Collingwood Magpies,9,1983-05-22,1983,A,Sydney Swans,4.4 8.9 11.13 14.16,100,6.3 7.7 12.11 18.13,121,L,-21,Sydney Cricket Ground,15305.0,14,16,18,13,0.0,-21,1.0,108.33333333333333,83.0,0.6,103.0,97.0,0.5,104.125,101.0,3,8.0,Collingwood Magpies|Sydney Swans,Collingwood Magpies,0.0,-21,,,0,16,833,808,103.0940594059406,1.0,v1.0
14735,Sydney Swans,9,1983-05-22,1983,H,collingwood magpies,6.3 7.7 12.11 18.13,121,4.4 8.9 11.13 14.16,100,W,21,Sydney Cricket Ground,15305.0,18,13,14,16,1.0,21,0.3333333333333333,107.0,119.66666666666667,0.4,106.6,124.2,0.375,91.75,123.25,1,8.0,Sydney Swans|collingwood magpies,Sydney Swans,1.0,21,,,4,12,734,986,74.4421906693712,2.0,v1.0
10731,Carlton Blues,10,1983-05-28,1983,A,North Melbourne Kangaroos,1.1 4.8 7.11 11.16,82,4.3 12.7 21.12 29.19,193,L,-111,Aegis Park,23425.0,11,16,29,19,0.0,-111,1.0,132.66666666666666,101.0,0.6,109.6,104.6,0.6666666666666666,106.88888888888889,97.22222222222223,3,7.0,Carlton Blues|North Melbourne Kangaroos,Carlton Blues,0.0,-111,,,0,24,962,875,109.94285714285714,2.0,v1.0
11129,Collingwood Magpies,10,1983-05-28,1983,H,fitzroy lions,3.4 5.9 6.13 10.17,77,6.1 7.7 8.12 13.15,93,L,-16,Victoria Park,32820.0,10,17,13,15,0.0,-16,0.6666666666666666,98.33333333333333,87.33333333333333,0.6,99.6,93.0,0.4444444444444444,103.66666666666667,103.22222222222223,0,6.0,Collingwood Magpies|fitzroy lions,Collingwood Magpies,0.0,-16,,,0,16,933,929,100.43057050592034,8.0,v1.0
11513,Essendon Bombers,10,1983-05-28,1983,H,Geelong Cats,4.6 5.10 12.15 15.19,109,3.4 7.6 12.6 15.7,97,W,12,Windy Hill,20793.0,15,19,15,7,1.0,12,0.6666666666666666,127.0,121.33333333333333,0.8,138.0,107.2,0.6666666666666666,125.33333333333333,103.44444444444444,1,7.0,Essendon Bombers|Geelong Cats,Essendon Bombers,1.0,12,,,4,24,1128,931,121.16004296455424,2.0,v1.0
11914,Fitzroy Lions,10,1983-05-28,1983,A,Collingwood Magpies,6.1 7.7 8.12 13.15,93,3.4 5.9 6.13 10.17,77,W,16,Victoria Park,32820.0,13,15,10,17,1.0,16,0.6666666666666666,100.33333333333333,99.66666666666667,0.8,113.8,93.2,0.7777777777777778,110.11111111111111,83.11111111111111,0,7.0,Collingwood Magpies|Fitzroy Lions,Collingwood Magpies,1.0,-16,,,4,28,991,748,132.4866310160428,1.0,v1.0
12336,Geelong Cats,10,1983-05-28,1983,A,Essendon Bombers,3.4 7.6 12.6 15.7,97,4.6 5.10 12.15 15.19,109,L,-12,Windy Hill,20793.0,15,7,15,19,0.0,-12,0.0,78.33333333333333,103.33333333333333,0.2,88.0,103.2,0.5555555555555556,92.33333333333333,90.22222222222223,0,7.0,Essendon Bombers|Geelong Cats,Essendon Bombers,0.0,12,1.0,12.0,0,20,831,812,102.33990147783251,5.0,v1.0
12729,Hawthorn Hawks,10,1983-05-28,1983,A,Melbourne Demons,3.2 11.5 17.8 27.9,171,6.5 12.9 14.11 16.13,109,W,62,Waverley Park,23989.0,27,9,16,13,1.0,62,0.3333333333333333,108.0,113.66666666666667,0.4,101.4,104.0,0.5555555555555556,108.44444444444444,93.0,0,7.0,Hawthorn Hawks|Melbourne Demons,Hawthorn Hawks,1.0,62,,,4,20,976,837,116.60692951015531,5.0,v1.0
13523,Melbourne Demons,10,1983-05-28,1983,H,Hawthorn Hawks,6.5 12.9 14.11 16.13,109,3.2 11.5 17.8 27.9,171,L,-62,Waverley Park,23989.0,16,13,27,9,0.0,-62,0.3333333333333333,103.33333333333333,116.66666666666667,0.6,111.4,110.6,0.4444444444444444,107.77777777777777,110.88888888888889,0,7.0,Hawthorn Hawks|Melbourne Demons,Hawthorn Hawks,0.0,62,1.0,62.0,0,16,970,998,97.1943887775551,8.0,v1.0
13129,North Melbourne Kangaroos,10,1983-05-28,1983,H,Carlton Blues,4.3 12.7 21.12 29.19,193,1.1 4.8 7.11 11.16,82,W,111,Aegis Park,23425.0,29,19,11,16,1.0,111,1.0,151.66666666666666,83.0,0.6,137.2,101.4,0.6666666666666666,126.77777777777777,92.22222222222223,3,7.0,Carlton Blues|North Melbourne Kangaroos,Carlton Blues,1.0,-111,0.0,-111.0,4,24,1141,830,137.46987951807228,2.0,v1.0
13981,Richmond Tigers,10,1983-05-28,1983,H,sydney swans,2.2 4.3 8.8 16.10,106,6.2 6.7 8.8 14.10,94,W,12,Melbourne Cricket Ground,21047.0,16,10,14,10,1.0,12,0.0,88.0,117.33333333333333,0.2,96.8,111.2,0.1111111111111111,89.88888888888889,114.66666666666667,0,7.0,Richmond Tigers|sydney swans,Richmond Tigers,1.0,12,,,4,4,809,1032,78.39147286821705,11.0,v1.0
14356,St Kilda Saints,10,1983-05-28,1983,A,Western Bulldogs,3.1 9.8 10.12 11.16,82,6.8 8.12 15.21 17.26,128,L,-46,Western Oval,19247.0,11,16,17,26,0.0,-46,0.3333333333333333,90.66666666666667,115.33333333333333,0.2,102.2,129.8,0.1111111111111111,87.66666666666667,126.77777777777777,1,7.0,St Kilda Saints|Western Bulldogs,St Kilda Saints,0.0,-46,,,0,4,789,1141,69.1498685363716,11.0,v1.0
14736,Sydney Swans,10,1983-05-28,1983,A,Richmond Tigers,6.2 6.7 8.8 14.10,94,2.2 4.3 8.8 16.10,106,L,-12,Melbourne Cricket Ground,21047.0,14,10,16,10,0.0,-12,0.6666666666666666,116.33333333333333,111.0,0.6,120.4,119.2,0.4444444444444444,95.0,120.66666666666667,2,6.0,Richmond Tigers|Sydney Swans,Richmond Tigers,0.0,12,,,0,16,855,1086,78.7292817679558,8.0,v1.0
15429,W. Bulldogs,10,1983-05-28,1983,H,St Kilda Saints,6.8 8.12 15.21 17.26,128,3.1 9.8 10.12 11.16,82,W,46,Western Oval,19247.0,17,26,11,16,1.0,46,0.3333333333333333,100.33333333333333,125.33333333333333,0.4,93.2,134.2,0.5555555555555556,96.55555555555556,115.0,1,7.0,St Kilda Saints|W. Bulldogs,St Kilda Saints,1.0,-46,,,4,20,869,1035,83.96135265700484,5.0,v1.0
